"Site","Year","SampleRound","Doy","Date","SFBloomStatus","TransectType","GenusSpecies","Abundance","SpParasitismRate","SpInfectedIndividuals","SFspecialist","d","Lecty","degree","r.degree","max.days","min.days","mean.days","median.days","mean.abund","median.abund","PlantPol","NestLoc","Excavate","Sociality","MeanITD","SFBloom","TotalAbundance","Richness","SiteParasitismRate","SiteInfectedIndividuals","County","State","Country","Lat","Long","SiteType","Datum","AdjSF","AdjHR","AltSiteName","SF2019_350","SF2019_1000","SF2019_2500","SF2018_350","SF2018_1000","SF2018_2500","SF2017_350","SF2017_1000","SF2017_2500","Nat350","Nat1000","Nat2500","HR350","HR1000","HR2500","SunflowerCurrent350","SunflowerCurrent1000","SunflowerCurrent2500","SunflowerLastYr350","SunflowerLastYr1000","SunflowerLastYr2500","FloralAbundance","FloralRichness","FloralDiv","HBParasitismRate"
"Pine","2019","3",179,2019-06-28,"peak","HR","Melissodes lupina",1,1,1,"yes",0.22998277,"oligolectic",27,39.25,99,39,70.5,69,3.82178218,2,"Pollinator","below","ex","solitary",2.20487805,0.76,16,5,0.833333333333333,10,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,288,7,1.85734043169338,NA
"Pine","2019","3",179,2019-06-28,"peak","SF","Melissodes lupina",2,0.5,1,"yes",0.22998277,"oligolectic",27,39.25,99,39,70.5,69,3.82178218,2,"Pollinator","below","ex","solitary",2.20487805,0.76,20,2,0.842105263157895,16,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,288,7,1.85734043169338,NA
"Pine","2019","3",179,2019-06-28,"peak","SF","Melissodes agilis",18,0.882352941176471,15,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0.76,20,2,0.842105263157895,16,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,288,7,1.85734043169338,NA
"Pine","2019","4",188,2019-07-07,"peak","HR","Bombus vosnesenskii",2,1,2,"no",0.40936793,"polylectic",26,28.5714286,76,17,49.5,46.5,5.25714286,2,"Pollinator","below","rent","social",3.55121951,1,29,4,0.9,18,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,669,9,1.72061429953247,0.75
"Pine","2019","4",188,2019-07-07,"peak","HR","Melissodes agilis",1,1,1,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,1,29,4,0.9,18,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,669,9,1.72061429953247,0.75
"Pine","2019","4",188,2019-07-07,"peak","HR","Halictus tripartitus",16,0.818181818181818,9,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,1,29,4,0.9,18,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,669,9,1.72061429953247,0.75
"Pine","2019","4",188,2019-07-07,"peak","HR","Lasioglossum incompletum",10,1,6,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,1,29,4,0.9,18,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,669,9,1.72061429953247,0.75
"Pine","2019","4",188,2019-07-07,"peak","SF","Melissodes lupina",2,1,2,"yes",0.22998277,"oligolectic",27,39.25,99,39,70.5,69,3.82178218,2,"Pollinator","below","ex","solitary",2.20487805,1,99,2,0.904761904761905,19,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,669,9,1.72061429953247,0.666666666666667
"Pine","2019","4",188,2019-07-07,"peak","SF","Melissodes agilis",97,0.894736842105263,17,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,1,99,2,0.904761904761905,19,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,669,9,1.72061429953247,0.666666666666667
"Pine","2019","5",201,2019-07-20,"after bloom","HR","Halictus ligatus",1,1,1,"no",0.21310324,"polylectic",52,80.5714286,112,48,98.3,106.5,9.37714286,5,"Pollinator","below","ex","social",1.53170732,0,35,7,0.923076923076923,24,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,307,6,1.0600246151992,NA
"Pine","2019","5",201,2019-07-20,"after bloom","HR","Lasioglossum tegulariforme",2,0.5,1,"no",0.12376958,"polylectic",37,43.5454546,114,32,90.4,100,3.80833333,2,"Pollinator","below","ex","social",0.87804878,0,35,7,0.923076923076923,24,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,307,6,1.0600246151992,NA
"Pine","2019","5",201,2019-07-20,"after bloom","HR","Melissodes agilis",3,1,3,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0,35,7,0.923076923076923,24,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,307,6,1.0600246151992,NA
"Pine","2019","5",201,2019-07-20,"after bloom","HR","Lasioglossum incompletum",19,0.9,9,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,35,7,0.923076923076923,24,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,307,6,1.0600246151992,NA
"Pine","2019","5",201,2019-07-20,"after bloom","HR","Hylaeus morphoD",1,1,1,"no",NA,"polylectic",NA,NA,NA,NA,NA,NA,NA,NA,"Pollinator","above","rent","solitary",1.45,0,35,7,0.923076923076923,24,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,307,6,1.0600246151992,NA
"Pine","2019","5",201,2019-07-20,"after bloom","HR","Melissodes lupina",5,1,5,"yes",0.22998277,"oligolectic",27,39.25,99,39,70.5,69,3.82178218,2,"Pollinator","below","ex","solitary",2.20487805,0,35,7,0.923076923076923,24,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,307,6,1.0600246151992,NA
"Pine","2019","5",201,2019-07-20,"after bloom","HR","Halictus tripartitus",4,1,4,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,0,35,7,0.923076923076923,24,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,307,6,1.0600246151992,NA
"Pine","2019","6",208,2019-07-27,"after bloom","HR","Halictus tripartitus",11,0.363636363636364,4,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,0,45,9,0.571428571428571,20,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,1248,6,0.318696593917272,NA
"Pine","2019","6",208,2019-07-27,"after bloom","HR","Lasioglossum incompletum",22,0.916666666666667,11,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,45,9,0.571428571428571,20,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,1248,6,0.318696593917272,NA
"Pine","2019","6",208,2019-07-27,"after bloom","HR","Ashmeadiella sp.",1,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pollinator","above","rent","solitary",1.31332383,0,45,9,0.571428571428571,20,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,1248,6,0.318696593917272,NA
"Pine","2019","6",208,2019-07-27,"after bloom","HR","Sphecodes spp.",1,1,1,"no",0.3052562,"polylectic",3,5,29,25,27,27,1,1,"Pollinator",NA,NA,"solitary",0.98,0,45,9,0.571428571428571,20,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,1248,6,0.318696593917272,NA
"Pine","2019","6",208,2019-07-27,"after bloom","HR","Hylaeus morphoD",1,0,0,"no",NA,"polylectic",NA,NA,NA,NA,NA,NA,NA,NA,"Pollinator","above","rent","solitary",1.45,0,45,9,0.571428571428571,20,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,1248,6,0.318696593917272,NA
"Pine","2019","6",208,2019-07-27,"after bloom","HR","Bombus vosnesenskii",1,0,0,"no",0.40936793,"polylectic",26,28.5714286,76,17,49.5,46.5,5.25714286,2,"Pollinator","below","rent","social",3.55121951,0,45,9,0.571428571428571,20,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,1248,6,0.318696593917272,NA
"Pine","2019","6",208,2019-07-27,"after bloom","HR","Halictus ligatus",2,1,2,"no",0.21310324,"polylectic",52,80.5714286,112,48,98.3,106.5,9.37714286,5,"Pollinator","below","ex","social",1.53170732,0,45,9,0.571428571428571,20,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,1248,6,0.318696593917272,NA
"Pine","2019","6",208,2019-07-27,"after bloom","HR","Diadasia enavata",1,1,1,"yes",0.18920676,"oligolectic",16,34,64,1,14.2222222,9,2.36363636,2,"Pollinator","below","ex","solitary",2.81512195,0,45,9,0.571428571428571,20,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,1248,6,0.318696593917272,NA
"Pine","2019","6",208,2019-07-27,"after bloom","HR","Lasioglossum tegulariforme",5,0.2,1,"no",0.12376958,"polylectic",37,43.5454546,114,32,90.4,100,3.80833333,2,"Pollinator","below","ex","social",0.87804878,0,45,9,0.571428571428571,20,"Yolo","CA","USA",38.6348936,-121.9974158,"HR + SF","WGS84","SF","HR","HR + SF2",415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,46423.7878994974,809290.159482721,4590601.52255417,21785.5457701831,1702840.7151861,19140694.0193977,1048.51212168824,4899.35390959956,10569.3790347597,415830.147925605,1383012.40407362,5322408.66092409,306467.395951277,1826879.45869774,7987894.00144425,1248,6,0.318696593917272,NA
"RomingerControl","2019","1",156,2019-06-05,"before bloom","WM","Lasioglossum incompletum",3,1,3,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,10,2,0.7,7,"Yolo","CA","USA",38.545401,-121.943613,"WM + SF","WGS84","SF","no HR","WM + SF6",335184.22728384,1452537.17785105,4944138.95199203,179459.575684672,999890.032651724,5735166.24637599,55212.1744993389,611246.573638482,4348205.751591,5763.80431806633,327024.232370568,8048354.69747733,3.16799210605577e-05,148.072375329803,1833.31830472146,335184.22728384,1452537.17785105,4944138.95199203,179459.575684672,999890.032651724,5735166.24637599,1099,2,0.0760291508932398,NA
"RomingerControl","2019","1",156,2019-06-05,"before bloom","WM","Halictus ligatus",7,0.571428571428571,4,"no",0.21310324,"polylectic",52,80.5714286,112,48,98.3,106.5,9.37714286,5,"Pollinator","below","ex","social",1.53170732,0,10,2,0.7,7,"Yolo","CA","USA",38.545401,-121.943613,"WM + SF","WGS84","SF","no HR","WM + SF6",335184.22728384,1452537.17785105,4944138.95199203,179459.575684672,999890.032651724,5735166.24637599,55212.1744993389,611246.573638482,4348205.751591,5763.80431806633,327024.232370568,8048354.69747733,3.16799210605577e-05,148.072375329803,1833.31830472146,335184.22728384,1452537.17785105,4944138.95199203,179459.575684672,999890.032651724,5735166.24637599,1099,2,0.0760291508932398,NA
"RomingerControl","2019","2",165,2019-06-14,"before bloom","WM","Halictus ligatus",1,1,1,"no",0.21310324,"polylectic",52,80.5714286,112,48,98.3,106.5,9.37714286,5,"Pollinator","below","ex","social",1.53170732,0,36,4,0.894736842105263,17,"Yolo","CA","USA",38.545401,-121.943613,"WM + SF","WGS84","SF","no HR","WM + SF6",335184.22728384,1452537.17785105,4944138.95199203,179459.575684672,999890.032651724,5735166.24637599,55212.1744993389,611246.573638482,4348205.751591,5763.80431806633,327024.232370568,8048354.69747733,3.16799210605577e-05,148.072375329803,1833.31830472146,335184.22728384,1452537.17785105,4944138.95199203,179459.575684672,999890.032651724,5735166.24637599,1562,3,0.233090213277736,0.833333333333333
